CustomerID	NameStyle	Title	FirstName	MiddleName	LastName	Suffix	CompanyName	SalesPerson	EmailAddress	Phone	PasswordHash	PasswordSalt	ModifiedDate
29997	0	Ms.	Lola	M.	McCarthy		Closeout Boutique	adventure-works\david8	lola0@adventure-works.com	173-555-0151	FA9j5YePslFGxxwINV2WNFLdtlbCtTK0YuF06zPc16Q=	ojfzrl4=	2006-08-01 00:00:00
29998	0	Ms.	Jane	A.	McCarty		Bicycle Merchandise Warehouse	adventure-works\shu0	jane3@adventure-works.com	529-555-0195	ZoY0+khcW5IFNHszZdW3+g5b7xWZLakfBmLzPRGtfpI=	cpPYnNE=	2006-09-01 00:00:00
30000	0	Mr.	James	L.	McCoy	II	Leather Seat Factory	adventure-works\josé1	james12@adventure-works.com	191-555-0151	7fCBS9M7J3qJvmN3sgO/fbT2ap3vnYQ/k+fKjaHYP/0=	r9owTtw=	2006-07-01 00:00:00
30003	0	Ms.	Yvonne		McKay		Practical Bike Supply Company	adventure-works\jillian0	yvonne1@adventure-works.com	623-555-0144	CzoEFQ0OfYtg1bNPN/BfavRr5F/ulWLF9VIraghdmZo=	pXNy1Eg=	2005-09-01 00:00:00
30004	0	Ms.	Nkenge		McLin		Some Discount Store	adventure-works\pamela0	nkenge0@adventure-works.com	158-555-0123	mGggzeGp9z6TPCUrzGWt1N9gNU1CoQ+Cuu8cxh8uig4=	NNRxDmg=	2005-08-01 00:00:00
30005	0	Ms.	Nancy	A.	McPhearson		Variety Cycling	adventure-works\jae0	nancy3@adventure-works.com	1 (11) 500 555-0195	jI4Q0GjuXuPicv1G1Kd3ZluvRH4IsSCG13q/+rCAqW8=	qcerumU=	2007-08-01 00:00:00
30007	0	Ms.	Raquel		Mello		Remote Bicycle Specialists	adventure-works\josé1	raquel0@adventure-works.com	723-555-0124	GMyxAFJL1Mwg+3iSBTMKDohFkSy5NKqGrVo0rL23S4I=	Ap+5ADc=	2006-09-01 00:00:00
30008	0	Mr.	R. Morgan	L.	Mendoza		Friendly Neighborhood Bikes	adventure-works\jillian0	rmorgan0@adventure-works.com	963-555-0146	SDOw6y7IRVh0ifbtO1Ue2Fb8cig2n0DkW+K3kmjQ/Xc=	K0sYx+Y=	2007-06-01 00:00:00
30010	0	Mr.	Stephen	A.	Mew		Recommended Bicycles	adventure-works\garrett1	stephen4@adventure-works.com	399-555-0114	pBvyGgTluk2JUwL/bK3NlXBRBgSUVk5HgHHhc2gU89k=	xdzdXEw=	2005-11-01 00:00:00
30012	0	Ms.	Helen	M.	Meyer		Alpine Ski House	adventure-works\linda3	helen2@adventure-works.com	519-555-0112	xYJSzxUQxGXkjj+EUMGu3jCaA5aPco7WAdw+VZtUbUM=	v1Ew2R4=	2005-11-01 00:00:00
30016	0	Mr.	Thomas	R.	Michaels		Seats and Saddles Company	adventure-works\garrett1	thomas2@adventure-works.com	162-555-0174	sGgVDtQybwwnAik3qbQBE+iRRjlk0ahJmqvKjTGFq5I=	aOFmjMY=	2006-11-01 00:00:00
30018	0	Ms.	Virginia	L.	Miller		All Cycle Shop	adventure-works\pamela0	virginia0@adventure-works.com	918-555-0127	2LMYXdm0nvmWcT+Md+NaYmfIPgdmP0R2PiRoynq7WCk=	GNkVrfA=	2006-07-01 00:00:00
30019	0	Mr.	Matthew	J.	Miller		Tachometers and Accessories	adventure-works\jae0	matthew5@adventure-works.com	1 (11) 500 555-0176	/hDOTbr9X/E4UE8H6wjOGHYZ6Gb8GDpmutPWgFTXQnc=	eiCRDs8=	2006-09-01 00:00:00
30021	0	Mr.	Ben		Miller		Low Price Cycles	adventure-works\josé1	ben1@adventure-works.com	207-555-0167	d8+17xmtxYv0ovo+dfdJCIe7zpoChbE+X4f+gQrPU3A=	6CMCzUQ=	2007-08-01 00:00:00
30022	0	Mr.	Dylan		Miller		Metropolitan Manufacturing	adventure-works\shu0	dylan1@adventure-works.com	140-555-0192	kE/AZF2xtlVStSAI51sBwnA1CENgrWppF3qD5KxBdVE=	q1lJvKo=	2005-11-01 00:00:00
30023	0	Mr.	Frank		Miller		Orange Bicycle Company	adventure-works\jillian0	frank6@adventure-works.com	118-555-0184	h7ho5pw1ypORUO13IMzogsDDW1C9bUTmGWsz06Xax8E=	n/q5ims=	2006-08-01 00:00:00
30024	0	Ms.	Neva	M.	Mitchell		Riding Associates	adventure-works\pamela0	neva0@adventure-works.com	992-555-0134	xUl8Ag905RQfEG81+mYFO378kfiUUFE0TsYSJ1+rU9I=	ru6E/qg=	2007-08-01 00:00:00
30025	0	Ms.	Linda		Mitchell		Essential Bike Works	adventure-works\jae0	linda9@adventure-works.com	1 (11) 500 555-0182	LJhS2DW9IscOBidp+dn6JWOa8axqqpEw2XIUiUMRKVM=	hrRF3s4=	2007-09-01 00:00:00
30027	0	Mr.	Joseph	P.	Mitzner	Jr.	Engineered Bike Systems	adventure-works\shu0	joseph4@adventure-works.com	129-555-0164	7obarvC3BHLIE/oFo0n+bkB/EZ03Zc8Vu+F2jpK/CNM=	k6zgROU=	2007-09-01 00:00:00
30028	0	Ms.	Laura	C.	Steele		Professional Containers and Packaging Co.	adventure-works\shu0	laura3@adventure-works.com	741-555-0173	Ve/S2F7op7awJVe7aBPDkDTtsOiyLvShdymITr5ilEI=	ckT+1XU=	2006-08-01 00:00:00
30029	0	Ms.	Shanay	B.	Steelman		One Bike Company	adventure-works\josé1	shanay0@adventure-works.com	797-555-0118	No6/IlWBeOp1TBZ1wAMOUa5VwYHrf3NyowdeNz4yGNs=	VQqvrDo=	2006-09-01 00:00:00
30030	0	Mr.	Stefano		Stefani		Cycling Goods	adventure-works\jae0	stefano0@adventure-works.com	1 (11) 500 555-0115	eVnhcpqYU3NKN52mFwcXw11n5pF8qfCFpZBVTo45zsY=	XSHxez4=	2006-08-01 00:00:00
30031	0	Mr.	Alan		Steiner		Cycle Clearance	adventure-works\pamela0	alan4@adventure-works.com	792-555-0194	0ZfPkEBplSrQkVpmgzrlfblSeTpJ4CJwJu7aVWOuOSM=	FDIch68=	2007-09-01 00:00:00
30032	0	Mr.	Derik		Stenerson		Black Bicycle Company	adventure-works\jillian0	derik0@adventure-works.com	441-555-0144	eiskTIJrt6kqa7sel16D8OBUVoPmh3ud4vMChJvsZCc=	0rK3P2k=	2007-02-01 00:00:00
30033	0	Mr.	Vassar	J.	Stern		Transport Bikes	adventure-works\shu0	vassar0@adventure-works.com	328-555-0123	nPkLkDdemKmfK3VexvRWH5zYyNzwcfvny8DxWGnicSw=	hLswDiQ=	2007-09-01 00:00:00
30034	0	Ms.	Wathalee	R.	Steuber		Sellers of Cycles	adventure-works\pamela0	wathalee0@adventure-works.com	517-555-0120	Sr0056wJj+khaWXi1cRpgU62bgcN9VaN6VJADuKWey4=	7uwL9LU=	2007-09-01 00:00:00
30035	0	Ms.	Alice	M.	Steiner		Maintenance and Repair for Bicycles	adventure-works\jillian0	alice4@adventure-works.com	355-555-0180	6WWUM3/rogiNsZhr2QrAacB6N22U0ZWIgDs1/K05cpI=	4QdzKJI=	2007-08-01 00:00:00
30036	0	Ms.	Liza Marie	N.	Stevens		Fitness Department Stores	adventure-works\shu0	lizamarie0@adventure-works.com	366-555-0110	Sapr4JrpchrNOsaFQvNr+C8KtCL9DgKHOdvYws7WrOM=	QvunVRs=	2007-08-01 00:00:00
30037	0	Mr.	Jim		Stewart		Famous Bike Shop	adventure-works\garrett1	jim5@adventure-works.com	226-555-0110	UhGiWqQH+ZqO4P2SIEQ4J9goCINUOyHBAttZ/+kJooA=	awRBGoA=	2006-09-01 00:00:00
30039	0	Mr.	Robert	B.	Stotka		Gift and Toy Store	adventure-works\jillian0	robert12@adventure-works.com	493-555-0185	FT/8LOHiql36eAZLyTYZ2uqevgzDFxh6W9nVGmMmrhw=	M0RBO9w=	2006-07-01 00:00:00
30040	0	Ms.	Kayla	M.	Stotler		Major Sporting Goods	adventure-works\linda3	kayla0@adventure-works.com	315-555-0131	iqikbQl8bEZb+ulQMP5FNBSjXL1grUcz4NTUP9GBmAQ=	ZqTw9GM=	2007-02-01 00:00:00
30042	0	Ms.	Ruby Sue	R.	Styles		Major Cycling	adventure-works\josé1	rubysue0@adventure-works.com	512-555-0122	y5SdWw1VGzybXaHVXTc7TQTKtr6N54cV+htK8Ehcr+E=	H8DZOb4=	2005-08-01 00:00:00
30044	0	Mr.	Gary	J.	Suess		Downhill Bicycle Specialists	adventure-works\jae0	gary5@adventure-works.com	1 (11) 500 555-0199	vQKhd203Tno3eBvyJW+nSrZ8E387QlZFJA7DcRyrcoI=	n/cr6qs=	2006-08-01 00:00:00
30045	0	Ms.	Ruth	J.	Suffin		Bike Experts	adventure-works\pamela0	ruth2@adventure-works.com	924-555-0195	miUYjqbbeA6G0zx3zN+MFegYwr7MIqFBLBIHbcxnRhA=	H30Eu1I=	2006-08-01 00:00:00
30046	0	Ms.	Elizabeth	J.	Sullivan		Extraordinary Bike Works	adventure-works\jillian0	elizabeth4@adventure-works.com	306-555-0112	AURzT7TRCKKvm0AKkEPIhSIpt/3cDoZ1UtFixmM/7MU=	t31Ri34=	2006-09-01 00:00:00
30047	0	Mr.	Michael		Sullivan		Valley Bicycle Distributors	adventure-works\shu0	michael24@adventure-works.com	323-555-0113	zeK7weuXbh2aNM2MR5WVlOvwCXgMuHuiecTgufohN+Y=	ic4F61g=	2006-11-01 00:00:00
30048	0	Ms.	Marcia	J.	Sultan		Top Sports Supply	adventure-works\josé1	marcia0@adventure-works.com	613-555-0116	1EcI7xrTOArxMpieU6+v/pzf9gN7zS00aKQWROpwyyA=	eFbn7kk=	2006-07-01 00:00:00
30050	0	Mr.	Krishna		Sunkammurali		Metropolitan Bicycle Supply	adventure-works\jae0	krishna1@adventure-works.com	1 (11) 500 555-0177	rKKXHEQ/Zb5Z596gCAMQepmJHLIzJy+BpJaz5GSv31c=	sEZH3m0=	2006-09-01 00:00:00
30051	0	Mr.	Brad		Sutton		Honest Repair Service	adventure-works\pamela0	brad0@adventure-works.com	688-555-0115	5tnpQqGsl1FEtOjw1+pBDGRv4Cwho0BiuspfaZVuVOE=	BhyhRuI=	2007-07-01 00:00:00
30052	0	Mr.	Abraham	L.	Swearengin		Wheel Gallery	adventure-works\shu0	abraham0@adventure-works.com	926-555-0136	CCZ7frrqKu31sPRuEGit5egtq9PHIW51qLxRTi/TAcY=	D5ohtJ8=	2005-07-01 00:00:00
30053	0	Ms.	Katherine	K.	Swan		Top Bike Market	adventure-works\garrett1	katherine1@adventure-works.com	421-555-0192	KP0aM3OevdwcZrEJTRWtCuCiSKfiPhktKN5FqHTnYhM=	yv8Jhf8=	2007-09-01 00:00:00
30055	0	Ms.	Julie		Taft-Rider		Bicycle Lines Distributors	adventure-works\jillian0	julie1@adventure-works.com	145-555-0194	BQF73YAE2cFDpeWDP0v7uA0/ZGhGgw1xxiMQqe74r7I=	6ZebGOE=	2006-08-01 00:00:00
30056	0	Mr.	Clarence	R.	Tatman		Sparkling Paint and Finishes	adventure-works\linda3	clarence0@adventure-works.com	787-555-0128	266JCMNzG3Y2YOZOElwlwmjuO9HTi1S0zbkD7zdQ03g=	kCUx/bc=	2005-08-01 00:00:00
30058	0	Mr.	Mike	M.	Taylor		Plastic Parts Company	adventure-works\garrett1	mike6@adventure-works.com	204-555-0189	3/sdWTV1ScxayLuSf0nc6Wbyci2VcabsIBhV/KlQyZ0=	abgBRtE=	2005-11-01 00:00:00
30061	0	Mr.	Chad	J.	Tedford		Big Cycle Mall	adventure-works\jillian0	chad1@adventure-works.com	588-555-0128	SnOacRNEqi3s4ywOGFR5MLNghukZ/0bEg9u6LbvzOOE=	+apUSQU=	2007-08-01 00:00:00
30063	0	Ms.	Vanessa	J.	Tench		Eighth Bike Store	adventure-works\shu0	vanessa0@adventure-works.com	785-555-0163	qnzSZKGLMJiDzrH9h5VfDojb/pTtQKfZNc7nW7qzQ90=	dPOi278=	2007-08-01 00:00:00
30064	0	Ms.	Judy	J.	Thames		Demand Distributors	adventure-works\david8	judy3@adventure-works.com	799-555-0118	BXs/jMkqmCMJn6V9vWS+iM7P+R0MGu2nmP4SLrJrYCg=	OSnERUk=	2006-06-01 00:00:00
30067	0	Ms.	Phyllis	A.	Thomas		Red Bicycle Company	adventure-works\josé1	phyllis2@adventure-works.com	667-555-0112	hAXpzsxtYdB4R3XMc08m98BwHHvL0+J6J+y0u7B1ngg=	ycYA+jA=	2005-07-01 00:00:00
30069	0	Mr.	Donald	M.	Thompson		Trendy Department Stores	adventure-works\shu0	donald1@adventure-works.com	273-555-0111	HfjBjq3HyrYM/vkKe/z2JUvmTeROuQWy7ntzIG/uTNk=	ke7sTgo=	2007-09-01 00:00:00
30070	0	Ms.	Kendra	N.	Thompson		Vintage Sport Boutique	adventure-works\david8	kendra0@adventure-works.com	464-555-0188	dBvr8YSJ5D5BzBQ6uCOKmYVG2wDeIf97H4Jh3ePPYHM=	IS71rL8=	2007-07-01 00:00:00
30071	0	Mr.	Daniel	P.	Thompson		Travel Sports	adventure-works\pamela0	daniel2@adventure-works.com	247-555-0197	DgTXKBbRFAv0jGUCn8yCPgnYQP1JhhVioFj9E1gXCS8=	jcMXc0w=	2007-09-01 00:00:00
30072	0	Ms.	Andrea	A.	Thomsen		West Side Mart	adventure-works\jae0	andrea1@adventure-works.com	1 (11) 500 555-0120	LDoJwsGCFLtxVdbdQBbN/to7zFF1skP+hWLrIrCxvAw=	NuexV8w=	2007-09-01 00:00:00
30074	0	Ms.	Yuping		Tian		Tenth Bike Store	adventure-works\josé1	yuping0@adventure-works.com	744-555-0123	dOvfJZgKHSk3OY2F/ZDzG76q7Vqtd3ogvi6tEW81U9E=	30pSFOQ=	2005-08-01 00:00:00
30076	0	Ms.	Diane		Tibbott		Fun Times Club	adventure-works\shu0	diane5@adventure-works.com	847-555-0184	4G603WBKyHh8eHVBhhE9Fx0bYyHxSASUpUyJ5v5AG88=	br8PN50=	2005-08-01 00:00:00
30080	0	Ms.	Delia	B.	Toone		Wingtip Toys	adventure-works\david8	delia0@adventure-works.com	328-555-0192	UnSgG1XBHKmwMxg5VTpybLrsNrIqNTu91vgwbUeI10o=	k8iQbOY=	2007-09-01 00:00:00
30083	0	Mr.	Glenn	J.	Track	II	Active Life Toys	adventure-works\josé1	glenn0@adventure-works.com	907-555-0170	ZLp7yG5TYPKeQ7F+bE+OAdM4Z6HzU3EWjyk8211nuP8=	Vuzh1IE=	2006-09-01 00:00:00
30087	0	Mr.	Billy	J.	Trent		Quick Parts and Service	adventure-works\garrett1	billy0@adventure-works.com	882-555-0115	tSfXgpVAnQ6TL8XxnK0PMKR2Ngn49a0253VcVtcV6QQ=	V1n+9SQ=	2007-09-01 00:00:00
30089	0	Mr.	Michael John	R.	Troyer		Thrifty Parts and Sales	adventure-works\linda3	michaeljohn0@adventure-works.com	308-555-0175	Gdklarx2tW1EtZEyrAUEIhhguzrFKVS4Bh3BdAsGngk=	HUE+JKI=	2007-09-01 00:00:00
30090	0	Ms.	Christie	J.	Trujillo		A Typical Bike Shop	adventure-works\jillian0	christie0@adventure-works.com	686-555-0180	VWZMnmAlCwxvJOjzebXyjCeFgHg6VcKqDb6g/BJXULc=	/tv9aHA=	2005-09-01 00:00:00
30093	0	Ms.	Phyllis	B.	Tuffield		Fasteners & Bolts Outlet	adventure-works\garrett1	phyllis3@adventure-works.com	277-555-0182	95PLNarmtKePNK2WYvZZ8U/arYSs9EJoBoh2P7GHCCs=	MLAW5PQ=	2007-08-01 00:00:00
30094	0	Mr.	Sairaj		Uddin		Quantity Discounts	adventure-works\linda3	sairaj1@adventure-works.com	767-555-0193	S71ozp3yMBzUJk7fj4M8SRU+dElVKuXvieJDpDOvVv8=	iKVyEt4=	2006-08-01 00:00:00
30095	0	Mr.	Sunil		Uppal		Swift Cycles	adventure-works\jillian0	sunil0@adventure-works.com	184-555-0187	agm2RVYpEMjc+OpNxGG7gujHre5Wv8c+QcQgm6orG2I=	Yqlwc+g=	2005-08-01 00:00:00
30098	0	Ms.	Esther	K.	Valle		Large Bike Shop	adventure-works\garrett1	esther0@adventure-works.com	481-555-0131	70nGUIq7rO630L2/dv94XQ4HE2WWDpHISgy2OgtRANo=	HQA1TJE=	2006-07-01 00:00:00
30100	0	Mr.	Jessie	E.	Valerio		Wire Baskets and Parts	adventure-works\linda3	jessie0@adventure-works.com	103-555-0179	9EmEkovAOZzHdTYAXrsu3h3xgAvhMbHSs9Q8N+/CWao=	mgl/qso=	2005-08-01 00:00:00
30102	0	Mr.	Roger		Van Houten		Sports Store	adventure-works\jae0	roger2@adventure-works.com	1 (11) 500 555-0110	C0yLsx6zITh7lXoIPgG1bl1t5II3nx4GYi/RaS1yB84=	WnTAc/0=	2006-12-01 00:00:00
30104	0	Ms.	Rose	M.	Vandenouer		Extended Tours	adventure-works\jae0	rose1@adventure-works.com	1 (11) 500 555-0140	X6Rw044/W0OFsOl+AJSD6WZFTsjbaCa3sn719STdi0Y=	tRFzZLs=	2006-07-01 00:00:00
30105	0	Mr.	Gregory	T.	Vanderbout	Jr.	Convenient Sales and Service	adventure-works\pamela0	gregory1@adventure-works.com	684-555-0134	syI1UO2qeBH9g2tg2nu3DTejZc7OEShGw8jxOqXfATY=	FAw6ojc=	2006-09-01 00:00:00
30106	0	Mr.	Michael		Vanderhyde		Solid Bike Parts	adventure-works\jillian0	michael25@adventure-works.com	918-555-0141	/upSM1yXqGCA1vtYL9IB/NcKFrE3cg7HvqSYGTsQprM=	uXetzTc=	2005-09-01 00:00:00
30107	0	Ms.	Margaret	J.	Vanderkamp		Permanent Finish Products	adventure-works\shu0	margaret2@adventure-works.com	265-555-0143	TUk6pzHyHoA6CadqZKdfwfCKtp3f4RhQ07VWCDZDKIM=	osDZuYo=	2005-08-01 00:00:00
30108	0	Ms.	Kara	N.	Vanderlinden		Mercantile Outlet	adventure-works\josé1	kara0@adventure-works.com	680-555-0160	grGra0LtVSrZMZySvhV+ggFwVRSDpwDd39a18q68CD0=	kc4E3DA=	2006-08-01 00:00:00
30109	0	Mr.	Nieves	J.	Vargas	II	Exhilarating Cycles	adventure-works\michael9	nieves0@adventure-works.com	371-555-0184	dG3/Y2fWXOAgE37z4Vj0K7ejAxDbv9M902ByQTjdng4=	/PSiwRg=	2006-07-01 00:00:00
30110	0	Mr.	Gary	T	Vargas		Exercise Center	adventure-works\shu0	gary6@adventure-works.com	112-555-0176	WH8bTbYkazE9T0ktiZYIAYDdJXsvjr2zbLiT3gxR6zk=	Zkv5OCw=	2006-09-01 00:00:00
30111	0	Mr.	Ranjit	Rudra	Varkey Chudukatil		Great Bicycle Supply	adventure-works\jillian0	ranjit1@adventure-works.com	810-555-0160	VTpXtJAiSxeJraHh5mkwwAsGYMllZYzsOBpb2cu8rrQ=	FNe76Vk=	2005-08-01 00:00:00
30112	0	Ms.	Patricia	M.	Vasquez		Mail-Order Outlet	adventure-works\pamela0	patricia2@adventure-works.com	490-555-0132	v0bxLRLRKYxwN8fiORyJkpXaYZpCRhgfNNkwQnylFrE=	WTZFkow=	2006-08-01 00:00:00
30113	0	Mr.	Raja	D.	Venugopal		Nearby Cycle Shop	adventure-works\jae0	raja0@adventure-works.com	1 (11) 500 555-0195	lx5a4+AFGzH6mzjz6hpiR9scxbYGX8OcqFpv/cI6yFs=	hSwmBWk=	2006-09-01 00:00:00
30115	0	Ms.	Dora	P.	Verdad		Retreat Inn	adventure-works\josé1	dora0@adventure-works.com	155-555-0140	RgzxIE8hSY/z6iJnmDYMZWdJTQBRaWKI7UaZhAPhPxY=	jYD20wc=	2006-08-01 00:00:00
30116	0	Ms.	Wanda	F.	Vernon		Technical Parts Manufacturing	adventure-works\shu0	wanda0@adventure-works.com	433-555-0168	hNQpZV8787KyeDWfllnZWzY+l8DFEYTnwoZZzYtusi0=	HDCU1Bk=	2007-07-01 00:00:00
30117	0	Mr.	Robert	R.	Vessa		Totes & Baskets Company	adventure-works\jillian0	robert13@adventure-works.com	560-555-0171	UWGC2U8F7AUNA2FuiT4agrBoxAFskHGQSxqP39B7zLQ=	iES3IZA=	2005-08-01 00:00:00
30118	0	Ms.	Caroline	A.	Vicknair		World of Bikes	adventure-works\jillian0	caroline0@adventure-works.com	695-555-0158	U1/CrPqSzwLTtwgBehfpIl7f1LHSFpZw1qnG1sMzFjo=	QhHP+y8=	2006-09-01 00:00:00
